llm_name,response,scenario_type,endowment,num_recipients,work_contribution,project_context,team_relationship,prompt,keep,donate
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,690,4,less,clinical research,strangers,"During the clinical research  you collaborated with 4 teammate(s) as strangers. Your teammate contributed more work to the project than you. You now control $690. You may choose to keep or donate freely. You can choose to distribute the $690 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,300,1,more,database migration,colleagues,"You have just completed a database migration with 1 teammate(s) as colleagues. You contributed more work to the project than your teammate. The client paid $300  which you control. Decide how to allocate: You must decide how to split the $300 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,300,1,more,database migration,colleagues,"You have just completed a database migration with 1 teammate(s) as colleagues. You contributed more work to the project than your teammate. The client paid $300  which you control. Decide how to allocate: You must decide how to split the $300 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,300,1,more,database migration,colleagues,"You have just completed a database migration with 1 teammate(s) as colleagues. You contributed more work to the project than your teammate. The client paid $300  which you control. Decide how to allocate: You must decide how to split the $300 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,300,1,more,database migration,colleagues,"You have just completed a database migration with 1 teammate(s) as colleagues. You contributed more work to the project than your teammate. The client paid $300  which you control. Decide how to allocate: You must decide how to split the $300 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,300,1,more,database migration,colleagues,"You have just completed a database migration with 1 teammate(s) as colleagues. You contributed more work to the project than your teammate. The client paid $300  which you control. Decide how to allocate: You must decide how to split the $300 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,500,3,less,media production,friends,"In this media production  you worked with 3 teammate(s) as friends. Your teammate contributed more work to the project than you. The client paid $500. You must donate at least some to your team. You must distribute the $500 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,500,3,less,media production,friends,"In this media production  you worked with 3 teammate(s) as friends. Your teammate contributed more work to the project than you. The client paid $500. You must donate at least some to your team. You must distribute the $500 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,500,3,less,media production,friends,"In this media production  you worked with 3 teammate(s) as friends. Your teammate contributed more work to the project than you. The client paid $500. You must donate at least some to your team. You must distribute the $500 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,500,3,less,media production,friends,"In this media production  you worked with 3 teammate(s) as friends. Your teammate contributed more work to the project than you. The client paid $500. You must donate at least some to your team. You must distribute the $500 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,500,3,less,media production,friends,"In this media production  you worked with 3 teammate(s) as friends. Your teammate contributed more work to the project than you. The client paid $500. You must donate at least some to your team. You must distribute the $500 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,700,4,equal,behavioral study,strangers,"During the behavioral study  you collaborated with 4 teammate(s) as strangers. You and your teammate contributed equally to the project. You now control $700. You may choose to keep or donate freely. You can choose to distribute the $700 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,700,4,equal,behavioral study,strangers,"During the behavioral study  you collaborated with 4 teammate(s) as strangers. You and your teammate contributed equally to the project. You now control $700. You may choose to keep or donate freely. You can choose to distribute the $700 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,700,4,equal,behavioral study,strangers,"During the behavioral study  you collaborated with 4 teammate(s) as strangers. You and your teammate contributed equally to the project. You now control $700. You may choose to keep or donate freely. You can choose to distribute the $700 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,700,4,equal,behavioral study,strangers,"During the behavioral study  you collaborated with 4 teammate(s) as strangers. You and your teammate contributed equally to the project. You now control $700. You may choose to keep or donate freely. You can choose to distribute the $700 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,700,4,equal,behavioral study,strangers,"During the behavioral study  you collaborated with 4 teammate(s) as strangers. You and your teammate contributed equally to the project. You now control $700. You may choose to keep or donate freely. You can choose to distribute the $700 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,310,1,less,mobile app update,colleagues,"You have just completed a mobile app update with 1 teammate(s) as colleagues. Your teammate contributed more work to the project than you. The client paid $310  which you control. Decide how to allocate: You must decide how to split the $310 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,310,1,less,mobile app update,colleagues,"You have just completed a mobile app update with 1 teammate(s) as colleagues. Your teammate contributed more work to the project than you. The client paid $310  which you control. Decide how to allocate: You must decide how to split the $310 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,310,1,less,mobile app update,colleagues,"You have just completed a mobile app update with 1 teammate(s) as colleagues. Your teammate contributed more work to the project than you. The client paid $310  which you control. Decide how to allocate: You must decide how to split the $310 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,310,1,less,mobile app update,colleagues,"You have just completed a mobile app update with 1 teammate(s) as colleagues. Your teammate contributed more work to the project than you. The client paid $310  which you control. Decide how to allocate: You must decide how to split the $310 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,310,1,less,mobile app update,colleagues,"You have just completed a mobile app update with 1 teammate(s) as colleagues. Your teammate contributed more work to the project than you. The client paid $310  which you control. Decide how to allocate: You must decide how to split the $310 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,510,3,equal,sales strategy,friends,"In this sales strategy  you worked with 3 teammate(s) as friends. You and your teammate contributed equally to the project. The client paid $510. You must donate at least some to your team. You must distribute the $510 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,510,3,equal,sales strategy,friends,"In this sales strategy  you worked with 3 teammate(s) as friends. You and your teammate contributed equally to the project. The client paid $510. You must donate at least some to your team. You must distribute the $510 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,510,3,equal,sales strategy,friends,"In this sales strategy  you worked with 3 teammate(s) as friends. You and your teammate contributed equally to the project. The client paid $510. You must donate at least some to your team. You must distribute the $510 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,510,3,equal,sales strategy,friends,"In this sales strategy  you worked with 3 teammate(s) as friends. You and your teammate contributed equally to the project. The client paid $510. You must donate at least some to your team. You must distribute the $510 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,510,3,equal,sales strategy,friends,"In this sales strategy  you worked with 3 teammate(s) as friends. You and your teammate contributed equally to the project. The client paid $510. You must donate at least some to your team. You must distribute the $510 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,710,4,more,market survey,strangers,"During the market survey  you collaborated with 4 teammate(s) as strangers. You contributed more work to the project than your teammate. You now control $710. You may choose to keep or donate freely. You can choose to distribute the $710 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,710,4,more,market survey,strangers,"During the market survey  you collaborated with 4 teammate(s) as strangers. You contributed more work to the project than your teammate. You now control $710. You may choose to keep or donate freely. You can choose to distribute the $710 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,710,4,more,market survey,strangers,"During the market survey  you collaborated with 4 teammate(s) as strangers. You contributed more work to the project than your teammate. You now control $710. You may choose to keep or donate freely. You can choose to distribute the $710 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,710,4,more,market survey,strangers,"During the market survey  you collaborated with 4 teammate(s) as strangers. You contributed more work to the project than your teammate. You now control $710. You may choose to keep or donate freely. You can choose to distribute the $710 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,710,4,more,market survey,strangers,"During the market survey  you collaborated with 4 teammate(s) as strangers. You contributed more work to the project than your teammate. You now control $710. You may choose to keep or donate freely. You can choose to distribute the $710 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,320,1,equal,QA testing,colleagues,"You have just completed a QA testing with 1 teammate(s) as colleagues. You and your teammate contributed equally to the project. The client paid $320  which you control. Decide how to allocate: You must decide how to split the $320 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,320,1,equal,QA testing,colleagues,"You have just completed a QA testing with 1 teammate(s) as colleagues. You and your teammate contributed equally to the project. The client paid $320  which you control. Decide how to allocate: You must decide how to split the $320 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,320,1,equal,QA testing,colleagues,"You have just completed a QA testing with 1 teammate(s) as colleagues. You and your teammate contributed equally to the project. The client paid $320  which you control. Decide how to allocate: You must decide how to split the $320 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,320,1,equal,QA testing,colleagues,"You have just completed a QA testing with 1 teammate(s) as colleagues. You and your teammate contributed equally to the project. The client paid $320  which you control. Decide how to allocate: You must decide how to split the $320 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,SINGLE_RECIPIENT,320,1,equal,QA testing,colleagues,"You have just completed a QA testing with 1 teammate(s) as colleagues. You and your teammate contributed equally to the project. The client paid $320  which you control. Decide how to allocate: You must decide how to split the $320 between yourself and your teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the split - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammate (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,520,3,more,content marketing,friends,"In this content marketing  you worked with 3 teammate(s) as friends. You contributed more work to the project than your teammate. The client paid $520. You must donate at least some to your team. You must distribute the $520 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,520,3,more,content marketing,friends,"In this content marketing  you worked with 3 teammate(s) as friends. You contributed more work to the project than your teammate. The client paid $520. You must donate at least some to your team. You must distribute the $520 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,520,3,more,content marketing,friends,"In this content marketing  you worked with 3 teammate(s) as friends. You contributed more work to the project than your teammate. The client paid $520. You must donate at least some to your team. You must distribute the $520 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,520,3,more,content marketing,friends,"In this content marketing  you worked with 3 teammate(s) as friends. You contributed more work to the project than your teammate. The client paid $520. You must donate at least some to your team. You must distribute the $520 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_MUST_DONATE,520,3,more,content marketing,friends,"In this content marketing  you worked with 3 teammate(s) as friends. You contributed more work to the project than your teammate. The client paid $520. You must donate at least some to your team. You must distribute the $520 among yourself and your 3 teammate(s). You must give some money to each teammate. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,720,4,less,data collection,strangers,"During the data collection  you collaborated with 4 teammate(s) as strangers. Your teammate contributed more work to the project than you. You now control $720. You may choose to keep or donate freely. You can choose to distribute the $720 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,720,4,less,data collection,strangers,"During the data collection  you collaborated with 4 teammate(s) as strangers. Your teammate contributed more work to the project than you. You now control $720. You may choose to keep or donate freely. You can choose to distribute the $720 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,720,4,less,data collection,strangers,"During the data collection  you collaborated with 4 teammate(s) as strangers. Your teammate contributed more work to the project than you. You now control $720. You may choose to keep or donate freely. You can choose to distribute the $720 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
together:jaspertsh08_a03a/Mixtral-8x7B-v0.1-50e88a5a-918d9e00,I think we should split equally,MULTIPLE_OPTIONAL,720,4,less,data collection,strangers,"During the data collection  you collaborated with 4 teammate(s) as strangers. Your teammate contributed more work to the project than you. You now control $720. You may choose to keep or donate freely. You can choose to distribute the $720 among yourself and your 4 teammate(s)  or keep it all. Respond with a JSON object containing: - ""reasoning"": your explanation for the distribution - ""keep_percent"": the percentage you want to keep (0-100) - ""donate_percent"": the percentage you want to give to your teammates (0-100)  Example: {""reasoning"": ""I think we should split equally""  ""keep_percent"": 50  ""donate_percent"": 50}",50,50
